,CODE,NAME
6587,WDI_PIBPPCUSA,PIB - paridade do poder de compra (PPC)
6588,WDI_PIBPPCVEN,PIB - paridade do poder de compra (PPC)
6589,WDI_PIBPPCWLD,PIB - paridade do poder de compra (PPC)
6590,WDI_PIBPPCZAF,PIB - paridade do poder de compra (PPC)
6591,ADMIS,Total da evolução de admissões
6592,ADMISNC,Total da evolução de admissões - novo CAGED
6593,CAGED12_ADMIS,Empregados - admissões
6594,CAGED12_ADMISN12,Empregados - admissões - novo CAGED
6595,CAGED12_DESLIG,Empregados - demissões
6596,CAGED12_DESLIGN12,Empregados - demissões - novo CAGED
6597,CAGED12_SALDO12,Empregados - saldo
6598,CAGED12_SALDON12,Empregados - saldo - novo CAGED
6599,CN_C,Despesas com salários nas atividades da indústria extrativa
6600,CN_D,Despesas com salários nas atividades da indústria de transformação
6601,CN_TOTAL,Despesas com salários nas atividades da  Indústria Total
6602,CNI12_HTRAB12,Horas trabalhadas - indústria - índice (média 2006 = 100)
6603,CNI12_HTRABD12,Horas trabalhadas - indústria - índice dessaz. (média 2006 = 100)
6604,CNI12_PEEMP12,Pessoal empregado - indústria - índice (média 2006 = 100)
6605,CNI12_PEEMPD12,Pessoal empregado - indústria - índice dessaz. (média 2006 = 100)
6606,CO_O,Despesas com salários nas atividades do comércio
6607,CO_OM,Despesas com salários nas atividades de comércio
6608,CO_TOTAL,Despesas com salários nas atividades do Comércio Total
6609,CS_OM,Despesas com salários nas atividades de Serviços
6610,CS_TOTAL,Despesas com salários nas atividades do Serviço Total
6611,DESLIG,Total da evolução de desligamentos
6612,DESLIGNC,Total da evolução de desligamentos - novo CAGED
6613,DIEESE12_GRV,Número de grevistas
6614,DIEESE12_GRVC,Número de greves - contadas
6615,DIEESE12_GRVHP,Trabalhadores / hora parados - não ajustados
6616,DIEESE12_GRVHPAJ,Trabalhadores / hora parados - ajustados
6617,DIEESE12_GRVNC,Número de greves - não contadas
6618,DIEESE12_GRVT,Número de greves
6619,DISOC_DESE,Taxa de desemprego
6620,DISOC_DESEMETR,Taxa de desemprego - áreas metropolitanas
6621,DISOC_DESENAOM,Taxa de desemprego - áreas não-metropolitanas
6622,DISOC_DESERURA,Taxa de desemprego - áreas rurais
6623,DISOC_DESEURBA,Taxa de desemprego - áreas urbanas não-metropolitanas
6624,DISOC_INFI,Grau de informalidade - definição I
6625,DISOC_INFII,Grau de informalidade - definição II
6626,DISOC_INFIII,Grau de informalidade - definição III
6627,DISOC_INFIIIMETR,Grau de informalidade - definição III - áreas metropolitanas
6628,DISOC_INFIIINAOM,Grau de informalidade - definição III - áreas não-metropolitanas
6629,DISOC_INFIIIRURA,Grau de informalidade - definição III - áreas rurais
